,Found Exit,Group number,Number of friends,Friends,State,Social,Observer,run_id
4455,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",Found close exit - moving towards,False,True,0
4456,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",No friends in vision - moving randomly till timer or see friends,True,True,0
4457,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",Found close exit - moving towards,False,True,0
4458,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B596927D0>]",Found close exit - moving towards,False,True,0
4459,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692710>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>]",Friend found with target location - stolen target,True,False,0
4460,False,23.0,1.0,[<__main__.Visitor object at 0x0000017B59692850>],Found close exit - moving towards,False,True,0
4461,False,23.0,1.0,[<__main__.Visitor object at 0x0000017B59692810>],Friend found with target location - stolen target,True,True,0
4462,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B596928D0>, <__main__.Visitor object at 0x0000017B59692910>]",Found close exit - moving towards,False,True,0
4463,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B59692890>, <__main__.Visitor object at 0x0000017B59692910>]",Friend found with target location - stolen target,True,True,0
4464,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B59692890>, <__main__.Visitor object at 0x0000017B596928D0>]",No friends in vision - moving randomly till timer or see friends,True,True,0
4465,False,25.0,1.0,[<__main__.Visitor object at 0x0000017B59692990>],Hasn't found close exit - moving randomly,False,True,0
4466,False,25.0,1.0,[<__main__.Visitor object at 0x0000017B59692950>],IDGAF - moving towards main entrance,False,False,0
4467,False,26.0,0.0,[],No friends in vision - moving randomly till timer or see friends,True,True,0
4468,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A50>, <__main__.Visitor object at 0x0000017B59692A90>]",Found close exit - moving towards,False,True,0
4469,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A10>, <__main__.Visitor object at 0x0000017B59692A90>]",Friend found with NO target location - observing exits,True,True,0
4470,False,27.0,2.0,"[<__main__.Visitor object at 0x0000017B59692A10>, <__main__.Visitor object at 0x0000017B59692A50>]",Friend found with target location - stolen target,True,True,0
4471,False,28.0,0.0,[],No friends in vision - moving randomly till timer or see friends,True,True,0
4472,False,29.0,1.0,[<__main__.Visitor object at 0x0000017B59692B50>],No friends in vision - moving randomly till timer or see friends,True,True,0
4473,False,29.0,1.0,[<__main__.Visitor object at 0x0000017B59692B10>],Friend found with NO target location - observing exits,True,True,0
4474,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C10>, <__main__.Visitor object at 0x0000017B59692C50>]",Friend found with NO target location - go to main exit,True,False,0
4475,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692C10>, <__main__.Visitor object at 0x0000017B59692C50>]",Friend found with NO target location - observing exits,True,True,0
4476,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C50>]",Friend found with NO target location - observing exits,True,True,0
4477,False,30.0,3.0,"[<__main__.Visitor object at 0x0000017B59692B90>, <__main__.Visitor object at 0x0000017B59692BD0>, <__main__.Visitor object at 0x0000017B59692C10>]",Friend found with NO target location - observing exits,True,True,0
4478,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D10>, <__main__.Visitor object at 0x0000017B59692D50>]",Friend found with NO target location - observing exits,True,True,0
4479,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692D10>, <__main__.Visitor object at 0x0000017B59692D50>]",Friend found with NO target location - observing exits,True,True,0
4480,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D50>]",Friend found with target location - stolen target,True,False,0
4481,False,31.0,3.0,"[<__main__.Visitor object at 0x0000017B59692C90>, <__main__.Visitor object at 0x0000017B59692CD0>, <__main__.Visitor object at 0x0000017B59692D10>]",No friends in vision - moving randomly till timer,True,False,0
4482,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692DD0>, <__main__.Visitor object at 0x0000017B59692E10>]",No friends in vision - moving randomly till timer,True,False,0
4483,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692D90>, <__main__.Visitor object at 0x0000017B59692E10>]",Hasn't found close exit - moving randomly,False,True,0
4484,False,32.0,2.0,"[<__main__.Visitor object at 0x0000017B59692D90>, <__main__.Visitor object at 0x0000017B59692DD0>]",IDGAF - moving towards main entrance,False,False,0
4485,False,33.0,0.0,[],No friends in vision - moving randomly till timer,True,False,0
4486,False,34.0,0.0,[],No friends in vision - moving randomly till timer,True,False,0
4487,,,,,,,,0
4488,,,,,,,,0
4489,,,,,,,,0
4490,,,,,,,,0
4491,,,,,,,,0
4492,,,,,,,,0
4493,,,,,,,,0
4494,False,0.0,1.0,[<__main__.Visitor object at 0x0000017B3297F650>],No friends in vision - moving randomly till timer or see friends,True,True,0
4495,False,0.0,1.0,[<__main__.Visitor object at 0x0000017B59691490>],Seen crew - moving towards nearest exit,False,False,0
4496,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B572511D0>, <__main__.Visitor object at 0x0000017B57251CD0>]",Seen crew - moving towards nearest exit,False,False,0
4497,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B5739BE10>, <__main__.Visitor object at 0x0000017B57251CD0>]",Seen crew - moving towards nearest exit,False,False,0
4498,False,1.0,2.0,"[<__main__.Visitor object at 0x0000017B5739BE10>, <__main__.Visitor object at 0x0000017B572511D0>]",Seen crew - moving towards nearest exit,True,True,0
4499,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B57252190>, <__main__.Visitor object at 0x0000017B596917D0>]",No friends in vision - moving randomly till timer or see friends,True,True,0
4500,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B32671550>, <__main__.Visitor object at 0x0000017B596917D0>]",Seen crew - moving towards nearest exit,True,True,0
4501,False,2.0,2.0,"[<__main__.Visitor object at 0x0000017B32671550>, <__main__.Visitor object at 0x0000017B57252190>]",Seen crew - moving towards nearest exit,True,True,0
4502,False,3.0,0.0,[],Seen crew - moving towards nearest exit,False,False,0
4503,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>, <__main__.Visitor object at 0x0000017B59691910>]",Friend found with NO target location - go to main exit,True,False,0
4504,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>, <__main__.Visitor object at 0x0000017B59691910>]",Seen crew - moving towards nearest exit,False,True,0
4505,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B59691910>]",Found close exit - moving towards,False,True,0
4506,False,4.0,4.0,"[<__main__.Visitor object at 0x0000017B5635A0D0>, <__main__.Visitor object at 0x0000017B59691890>, <__main__.Visitor object at 0x0000017B59691790>, <__main__.Visitor object at 0x0000017B596918D0>]",Hasn't found close exit - moving randomly,False,True,0
4507,False,5.0,0.0,[],No friends in vision - moving randomly till timer,True,False,0
4508,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B596919D0>, <__main__.Visitor object at 0x0000017B59691A10>]",Seen crew - moving towards nearest exit,False,True,0
4509,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B59691990>, <__main__.Visitor object at 0x0000017B59691A10>]",Seen crew - moving towards nearest exit,True,False,0
4510,False,6.0,2.0,"[<__main__.Visitor object at 0x0000017B59691990>, <__main__.Visitor object at 0x0000017B596919D0>]",IDGAF - moving towards main entrance,False,False,0
4511,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Seen crew - moving towards nearest exit,True,True,0
4512,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Seen crew - moving towards nearest exit,True,False,0
4513,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691B10>, <__main__.Visitor object at 0x0000017B59691B50>]",Seen crew - moving towards nearest exit,False,False,0
4514,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B50>]",Seen crew - moving towards nearest exit,True,True,0
4515,False,7.0,4.0,"[<__main__.Visitor object at 0x0000017B59691A50>, <__main__.Visitor object at 0x0000017B59691A90>, <__main__.Visitor object at 0x0000017B59691AD0>, <__main__.Visitor object at 0x0000017B59691B10>]",Friend found with target location - stolen target,True,True,0
4516,False,8.0,1.0,[<__main__.Visitor object at 0x0000017B59691BD0>],Seen crew - moving towards nearest exit,True,False,0
4517,False,8.0,1.0,[<__main__.Visitor object at 0x0000017B59691B90>],Seen crew - moving towards nearest exit,True,True,0
4518,False,9.0,0.0,[],Seen crew - moving towards nearest exit,False,True,0
4519,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691CD0>, <__main__.Visitor object at 0x0000017B59691D10>]",Seen crew - moving towards nearest exit,True,False,0
4520,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691CD0>, <__main__.Visitor object at 0x0000017B59691D10>]",IDGAF - moving towards main entrance,False,False,0
4521,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691D10>]",Seen crew - moving towards nearest exit,True,False,0
4522,False,10.0,3.0,"[<__main__.Visitor object at 0x0000017B59691C50>, <__main__.Visitor object at 0x0000017B59691C90>, <__main__.Visitor object at 0x0000017B59691CD0>]",Friend found with target location - stolen target,True,True,0
4523,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D90>, <__main__.Visitor object at 0x0000017B59691DD0>, <__main__.Visitor object at 0x0000017B59691E10>]",No friends in vision - moving randomly till timer or see friends,True,True,0
4524,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D50>, <__main__.Visitor object at 0x0000017B59691DD0>, <__main__.Visitor object at 0x0000017B59691E10>]",Seen crew - moving towards nearest exit,True,True,0
4525,False,11.0,3.0,"[<__main__.Visitor object at 0x0000017B59691D50>, <__main__.Visitor object at 0x0000017B59691D90>, <__main__.Visitor object at 0x0000017B59691E10>]",Seen crew - moving towards nearest exit,True,True,0
4526,False,12.0,0.0,[],IDGAF - moving towards main entrance,False,False,0
4527,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692090>, <__main__.Visitor object at 0x0000017B596920D0>, <__main__.Visitor object at 0x0000017B59692110>]",Friend found with NO target location - observing exits,True,True,0
4528,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692050>, <__main__.Visitor object at 0x0000017B596920D0>, <__main__.Visitor object at 0x0000017B59692110>]",Seen crew - moving towards nearest exit,True,False,0
4529,False,15.0,3.0,"[<__main__.Visitor object at 0x0000017B59692050>, <__main__.Visitor object at 0x0000017B59692090>, <__main__.Visitor object at 0x0000017B59692110>]",No friends in vision - moving randomly till timer or see friends,True,True,0
4530,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692190>, <__main__.Visitor object at 0x0000017B596921D0>, <__main__.Visitor object at 0x0000017B59692210>]",Seen crew - moving towards nearest exit,False,True,0
4531,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692150>, <__main__.Visitor object at 0x0000017B596921D0>, <__main__.Visitor object at 0x0000017B59692210>]",No friends in vision - moving randomly till timer,True,False,0
4532,False,16.0,3.0,"[<__main__.Visitor object at 0x0000017B59692150>, <__main__.Visitor object at 0x0000017B59692190>, <__main__.Visitor object at 0x0000017B59692210>]",Seen crew - moving towards nearest exit,True,True,0
4533,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692290>, <__main__.Visitor object at 0x0000017B596922D0>, <__main__.Visitor object at 0x0000017B59692310>]",Seen crew - moving towards nearest exit,False,False,0
4534,False,17.0,3.0,"[<__main__.Visitor object at 0x0000017B59692250>, <__main__.Visitor object at 0x0000017B596922D0>, <__main__.Visitor object at 0x0000017B59692310>]",IDGAF - moving towards main entrance,False,False,0
4535,False,18.0,4.0,"[<__main__.Visitor object at 0x0000017B59692390>, <__main__.Visitor object at 0x0000017B596923D0>, <__main__.Visitor object at 0x0000017B59692410>, <__main__.Visitor object at 0x0000017B59692450>]",Seen crew - moving towards nearest exit,False,False,0
4536,False,18.0,4.0,"[<__main__.Visitor object at 0x0000017B59692350>, <__main__.Visitor object at 0x0000017B59692390>, <__main__.Visitor object at 0x0000017B596923D0>, <__main__.Visitor object at 0x0000017B59692410>]",Hasn't found close exit - moving randomly,False,True,0
4537,False,19.0,4.0,"[<__main__.Visitor object at 0x0000017B59692490>, <__main__.Visitor object at 0x0000017B59692510>, <__main__.Visitor object at 0x0000017B59692550>, <__main__.Visitor object at 0x0000017B59692590>]",Seen crew - moving towards nearest exit,False,False,0
4538,False,19.0,4.0,"[<__main__.Visitor object at 0x0000017B59692490>, <__main__.Visitor object at 0x0000017B596924D0>, <__main__.Visitor object at 0x0000017B59692550>, <__main__.Visitor object at 0x0000017B59692590>]",No friends in vision - moving randomly till timer,True,False,0
4539,False,19.0,4.0,"[<__main__.Visitor object at 0x0000017B59692490>, <__main__.Visitor object at 0x0000017B596924D0>, <__main__.Visitor object at 0x0000017B59692510>, <__main__.Visitor object at 0x0000017B59692590>]",Hasn't found close exit - moving randomly,False,True,0
4540,False,19.0,4.0,"[<__main__.Visitor object at 0x0000017B59692490>, <__main__.Visitor object at 0x0000017B596924D0>, <__main__.Visitor object at 0x0000017B59692510>, <__main__.Visitor object at 0x0000017B59692550>]",Seen crew - moving towards nearest exit,False,False,0
4541,False,20.0,1.0,[<__main__.Visitor object at 0x0000017B596925D0>],No friends in vision - moving randomly till timer or see friends,True,True,0
4542,False,21.0,1.0,[<__main__.Visitor object at 0x0000017B59692690>],Seen crew - moving towards nearest exit,True,False,0
4543,False,22.0,4.0,"[<__main__.Visitor object at 0x0000017B596926D0>, <__main__.Visitor object at 0x0000017B59692750>, <__main__.Visitor object at 0x0000017B59692790>, <__main__.Visitor object at 0x0000017B596927D0>]",Seen crew - moving towards nearest exit,True,True,0
4544,False,24.0,2.0,"[<__main__.Visitor object at 0x0000017B59692890>, <__main__.Visitor object at 0x0000017B596928D0>]",Seen crew - moving towards nearest exit,True,True,0
4545,False,25.0,1.0,[<__main__.Visitor object at 0x0000017B59692990>],Hasn't found close exit - moving randomly,False,True,0
4546,False,25.0,1.0,[<__main__.Visitor object at 0x0000017B59692950>],IDGAF - moving towards main entrance,False,False,0
4547,False,26.0,0.0,[],No friends in vision - moving randomly till timer or see friends,True,True,0
4548,False,28.0,0.0,[],Seen crew - moving towards nearest exit,True,True,0
4549,False,29.0,1.0,[<__main__.Visitor object at 0x0000017B59692B50>],No friends in vision - moving randomly till timer or see friends,True,True,0
